"HolderAddress","Quantity","PendingBalanceUpdate"
"0xdb01f24fa773fef587b2a05a8ce27977871367a7","3","No"
"0x9b476150c72733de0cdbf4d1a3846f9ae7bae130","3","No"
"0xca4a31c7ebcb126c60fab495a4d7b545422f3aaf","3","No"
"0x06c232f519c6e52845a8294e48e6a85ed5da0184","3","No"
"0x36f9341462c20f0ac61ca519140335732a7f09fa","3","No"
"0x6db7424be3298b0081af4e698f828c57b68f4a2b","3","No"
"0xbbe028771d7d3f9198824659dc18ac438eff1a9f","3","No"
"0x2ae9a921e379196ff940f671439ea712688b3f9f","3","No"
"0xa5f862be8c97699ed4403f975b70404c3d4f7bad","3","No"
"0x7a403e1a481235b10f92d950809baa8b705d7be0","3","No"
"0xcbcf161f0b53e534a77989d83a89cbc9d66fd1b9","3","No"
"0x9da423a15a87e145d9daef73f30a710cb4106bd2","3","No"
"0x93730ce5ac9de1db9f3fbb73bf522a690629ccec","3","No"
"0x5fa8fa0d0f3d45c997e5d31441f56a4f2881085d","3","No"
"0xa8f791b11182e6d43c59900c46b3928666aaf4a2","3","No"
"0xd3480dba9a6e999c3b404d5858e76ed44eb31d4c","3","No"
"0xdf2606b9875004362fe2b535feb3383d9608b634","3","No"
"0x6cabe2e60154c9b7e6212378dc41818850c2eef8","3","No"
"0xcec909e109af27c4220d8c0400ec990126187dce","3","No"
"0xa07c565326376055dcfa206ef5b84ae471fb735b","3","No"
"0x9cd959611517e52b8ad3a2b2d5a7595e717134d3","3","No"
"0x916a5ca8d0ee4d7721eda5b2d69f9688b32c452a","3","No"
"0x4e6de45f059faf424faba2a25f266f8863cfab5a","3","No"
"0xca90e6bad17baae7b553d4505d3b3fc96c791ee0","3","No"
"0xe522304039b02dd2974a5f54fa21b1e29ae7db16","3","No"
"0xfb794dd075a698a54334265813f97bb57658bb26","3","No"
"0x6909e31e2dbf9b1140dca85acb77224b59258a9f","3","No"
"0x4deecb10cdcb51629f371365c351ca1abccd1dd3","3","No"
"0x95d41776812c6ca222dd5fdea56c065b55ff7655","3","No"
"0x8df41db2282b455e9768a927ff22f2c65ad5c55d","3","No"
"0x5fa8f38531ecec8d009ba4ea54c2f98c1cee91e4","3","No"
"0x7e9404fc2cd920c3d575aa06eb8d68406b9f3881","3","No"
"0x6a423e040ec23f89f90d14d40badcdff7cc324b9","3","No"
"0xebc48e8db0d9203db04512ec4a8030cf2a43c384","3","No"
"0x4f20cbb1149be8839a3554189098b67c21bcb587","3","No"
"0xe888bf6906a1be8d7989c71113254ac934fe7dd0","3","No"
"0x69a38ed944d269a2bc6dbd9fae6cc92d51f8ddd3","3","No"
"0xb05503405e9a096fae8fb7f53d44f6c4bc95dd9a","3","No"
